"NP","NM","nlP","nlM","nlnP","nlnM","zoP","zoM","wP","wM","timesteps","Lambda","mutprb","prbHorz","pfP","pfM","FLFC","FC","pVp","tVp","pVm","tVm","dP","dM","tcoefP","tcoefM","repl"
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,0.1,0.1,-0.358168112205697,0.905132437833159,0.0546153088228674,0.0948675621668407,0.00572426861357234,0.755390437530738,2.24460956246926,-0.00439778754139582,0.00518989918312674,2
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,0.1,0.1,-0.877870213152126,0.654627977285475,0.0312951548422799,0.345372022714525,0.0165108600672119,0.529988253741302,2.4700117462587,-0.0110822649571061,0.0150105102477832,3
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,0.1,0.1,-0.335360870269132,0.911140599613334,0.102954164429917,0.0888594003866664,0.010040651599144,0.740661841174501,2.2593381588255,-0.00903134410314098,0.0102683997566404,4
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,0.1,0.1,-0.253138214659168,0.836157839713319,0.169175346727921,0.163842160286681,0.0331493086097885,0.717445400479441,2.28255459952056,-0.0245755589513484,0.0262937740137774,5
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,0.2,0.1,0.262229946283146,0.920983692758005,0.263361009968766,0.0790163072419952,0.0225952040659227,0.81707418194778,2.18292581805222,-0.00791852436100389,0.00820326941058238,1
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,0.2,0.1,0.330397268204707,0.976274330379238,0.239079261583726,0.0237256696207618,0.00581016564402317,0.839630885438686,2.16036911456131,-0.00368343126161004,0.00208651035856205,2
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,0.2,0.1,0.247268302485713,0.918819865772991,0.171475444978605,0.0811801342270086,0.0151503032950731,0.834951084510433,2.16504891548957,-0.0108466180315709,0.00883675869543028,3
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,0.2,0.1,0.444775087524666,0.96138943263302,0.417790634807647,0.0386105673669805,0.0167789793636018,0.894199126407354,2.10580087359265,-0.00763793300639297,0.00732940605452599,4
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,0.2,0.1,0.354137591878574,0.978801978310484,0.279711261270776,0.021198021689516,0.00605773743270772,0.851326878474413,2.14867312152559,-0.00252788587683529,0.00263411597460304,5
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,0.3,0.1,0.785401182498665,0.929832302069854,0.559713794437039,0.0701676979301459,0.0422375393584073,0.942336156176533,2.05766384382347,-0.0107966248818068,0.00985646126003931,1
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,0.3,0.1,0.767709443678482,0.95106651989642,0.351168029374284,0.04893348010358,0.018068004097412,0.921207903549501,2.0787920964505,-0.00464167483275633,0.0032765674824983,2
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,0.3,0.1,0.806876494864556,0.986711705422695,0.577189032188946,0.0132882945773053,0.0077731497907292,0.971944991110682,2.02805500888932,-0.00108974880517755,0.00108403699602609,3
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,0.3,0.1,0.822110009704808,0.97464710288551,0.609124786213976,0.0253528971144895,0.0158447893489326,1.0053347510993,1.9946652489007,-0.00157307949069436,0.00254773078201087,4
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,0.3,0.1,0.732519643638691,0.930076830464111,0.294956189939194,0.0699231695358887,0.0221748042734131,0.882729522754,2.117270477246,-0.00160109409556954,0.00238476710992958,5
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,0.4,0.1,1,0.985909975293104,0.91848388468422,0.0140900247068958,0.0131264120988723,1.00856658783689,1.99143341216311,-0.0015140959047576,-0.000476620974772562,1
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,0.4,0.1,1,0.779339900229097,0.367539566943724,0.220660099770903,0.104064115654435,0.938516784304741,2.06148321569526,0.00488924554893213,-0.0021185852158933,2
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,0.4,0.1,1,0.844098904746531,0.38227882339221,0.155901095253469,0.0706050996203451,0.955793827616999,2.044206172383,-0.00439901349791451,0.00602196023013822,3
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,0.4,0.1,1,0.641722270017804,0.333979588349136,0.358277729982196,0.186462983076459,1.00296057824281,1.99703942175719,-0.000486298603492657,7.50664268943218e-06,4
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,0.4,0.1,1,0.635893189424443,0.347519829383038,0.364106810575556,0.198986777642559,1.02585335815464,1.97414664184536,0.000652798367378275,-0.00177663303073734,5
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,0.5,0.1,0.738144434682235,0.363660092360398,0.0889814893318342,0.636339907639602,0.155701639779982,1.0433125271079,1.9566874728921,0.00524299444826523,-0.00451567005823385,1
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,0.5,0.1,0.804905095408104,0.97207303297993,0.704340999404518,0.0279269670200698,0.0202352160731725,1.06326999065113,1.93673000934887,0.00116685532811413,-0.00430918754449847,2
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,0.5,0.1,0.834318321490562,0.972920558038724,0.409058243956044,0.0270794419612757,0.0113853786770822,1.01358271149476,1.98641728850524,0.000622807485617531,-0.0014477410508956,3
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,0.5,0.1,0.818096154976704,0.966163990424341,0.502554670696522,0.0338360095756595,0.017599956962287,1.04733336924694,1.95266663075306,0.00395703345458956,-0.00303482797185949,4
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,0.5,0.1,0.819288959045094,0.960356407860301,0.477988261812862,0.039643592139699,0.0197313950776796,1.03064167468729,1.96935832531271,0.00295847145764848,-0.00417815139185699,5
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,0.6,0.1,0.626366419098109,0.978226769602777,0.505408951204412,0.0217732303972227,0.0112493195661174,1.01525015834526,1.98474984165474,0.00602025412714902,-0.00317829672747091,1
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,0.6,0.1,0.597364157289026,0.969849546004363,0.604416904291357,0.0301504539956373,0.0187899701990891,1.06086311825913,1.93913688174087,0.00663315432646242,-0.005941708983137,2
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,0.6,0.1,0.54191540025963,0.932851004423677,0.412472370741045,0.0671489955763229,0.0296908137171996,1.1031998760946,1.8968001239054,0.00683622053067781,-0.00868914428583378,3
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,0.6,0.1,0.550255866811736,0.899209428226277,0.339824539913811,0.100790571773723,0.038090247505764,1.06806572485258,1.93193427514742,0.00965600852378915,-0.0107213913161878,4
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,0.6,0.1,0.524499656936706,0.919353812604993,0.149844870940261,0.0806461873950066,0.0131444688392465,1.04584977408784,1.95415022591216,0.00506448844487379,-0.00377331383707636,5
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,0.7,0.1,0.454345844718514,0.978709010225939,0.349062220073214,0.0212909897740614,0.00759355444819529,1.07630155872537,1.92369844127463,0.00540876582550252,-0.00519534969153403,1
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,0.7,0.1,0.339031231255636,0.984997458764759,0.52087333264384,0.0150025412352414,0.00793344549449551,1.10275368598342,1.89724631401658,0.00168698920720749,-0.00361931943375529,2
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,0.7,0.1,0.20688780491898,0.913754759932156,0.135960929931625,0.086245240067844,0.0128327463297384,1.07934986878371,1.92065013121629,0.0122607247742714,-0.0133540834433001,3
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,0.7,0.1,0.486261748787981,0.953781424227537,0.430779074741335,0.0462185757724627,0.0208747987760915,1.03195943573161,1.96804056426839,0.0102294336310577,-0.00989564458429098,4
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,0.7,0.1,0.377679579585533,0.96038753334133,0.325075108845716,0.0396124666586701,0.0134081570862477,1.0852721299961,1.9147278700039,0.0076946563365661,-0.00666722223415923,5
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,0.8,0.1,-0.134953997785047,0.801708502554103,0.101264111205802,0.198291497445897,0.025046275777986,1.18701685848382,1.81298314151618,0.0372147927575387,-0.0347656899794914,1
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,0.8,0.1,0.372392955825767,0.970002712243618,0.187471939576871,0.0299972877563815,0.00579756081787322,1.07169003061085,1.92830996938915,0.00746902231155607,-0.00617958787171246,2
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,0.8,0.1,0.353009969869816,0.978204149971268,0.232715148389632,0.0217958500287324,0.00518524121356835,1.06798233771456,1.93201766228544,0.00585335349116745,-0.00423730536499206,3
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,0.8,0.1,-0.0432940648929871,0.853299628556738,0.187579107338702,0.146700371443262,0.0322488417909272,1.27096615240149,1.72903384759851,0.0237703815551534,-0.0246218304863803,4
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,0.8,0.1,0.298336936317113,0.981471627933609,0.357913086701434,0.0185283720663914,0.00675673819710595,1.09430296089878,1.90569703910122,0.0101403564042688,-0.00743529870253905,5
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,0.9,0.1,-0.675630790048303,0.755123000532386,0.0344354128119336,0.244876999467614,0.0111669761864886,1.19110737615225,1.80889262384775,0.0157264543572788,-0.0154359321153344,1
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,0.9,0.1,0.296979880641038,0.979620017799482,0.232807985669354,0.0203799822005178,0.00484332957460145,1.02337518018887,1.97662481981113,0.00424759688919715,-0.00502277742372625,2
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,0.9,0.1,-0.492532924020319,0.848145611786325,0.0533557543869002,0.151854388213675,0.00955296511295644,1.14144999487712,1.85855000512288,0.0232732969471618,-0.0175553889331904,3
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,0.9,0.1,-0.135388667881174,0.905106386969403,0.158188674935284,0.0948936130305971,0.0165848955672426,1.2839358425294,1.7160641574706,0.00823409534410753,-0.0152944327915611,4
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,0.9,0.1,-0.535664559332181,0.81258014705065,0.0455095574483471,0.18741985294935,0.0104966809682929,1.12828186564671,1.87171813435329,0.017317161261612,-0.0162072184958144,5
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,1,0.1,-0.282416830077652,0.85727536484256,0.0899762898989448,0.14272463515744,0.0149798229079,1.19983935630691,1.80016064369309,0.0123603267437108,-0.015528604911131,1
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,1,0.1,-0.515712887316011,0.845388860025733,0.0715189033092603,0.154611139974267,0.0130799206060244,1.12818988003155,1.87181011996845,0.0170647203764568,-0.0217861751984329,2
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,1,0.1,-0.429495835747229,0.869178468412092,0.0513575469520671,0.130821531587908,0.00772991185934654,1.05298057481265,1.94701942518735,0.0190830784119789,-0.0130509741808272,3
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,1,0.1,0.319493372112289,0.996169220784752,0.479959053010207,0.00383077921524837,0.00184568758608441,1.05044916162869,1.94955083837131,0.00362930640510633,-0.00221554380573259,4
2000,2000,20,40,3,3,5,2,0.75,1,1000,25,1e-04,0.2,0.6,1,0.1,-0.763588293268159,0.558592303886461,0.0303515335559151,0.441407696113539,0.0239842196306958,1.43112029696414,1.56887970303586,0.0226838412669823,-0.0167988265217306,5
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.1,0.1,0.999999179572095,0.698343536879663,0.00720355843597085,0.301656463120337,0.00311164898781053,0.00296430824224947,0.00296430824224947,-0.000512238160930317,1.67735379414161e-05,1
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.1,0.1,0.999997803026139,0.716782791173895,0.0081821270914458,0.283217208826105,0.00323294479950419,0.00143828676161606,0.00143828676161606,0.00022378017215844,-0.000237443217289605,2
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.1,0.1,0.999998150886307,0.656137364619309,0.00731292417266959,0.343862635380691,0.00383249227059691,0.0262229052950582,0.0262229052950582,0.000768893778489178,-0.000212488439111978,3
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.1,0.1,0.999999257984277,0.750579523989398,0.00706338529888269,0.249420476010603,0.00234719022726564,0.0156349524012147,0.0156349524012147,0.000411618794441705,-5.06180707027876e-05,4
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.1,0.1,0.999999647339364,0.67639531359433,0.00341969621334497,0.32360468640567,0.00163606946778146,0.00140854659602296,0.00140854659602296,0.000209684844817963,3.15118215011379e-05,5
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.2,0.1,0.99999876496822,0.500399220259986,0.00765931185544936,0.499600779740014,0.00764709060351114,0.0022672745064154,0.0022672745064154,-0.000180645439303827,0.000358086791382393,1
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.2,0.1,0.999999859104957,0.514990615778754,0.00218006779574581,0.485009384221246,0.00205315069203028,0.017194812593972,0.017194812593972,0.000406877728020053,-0.000336789350112313,2
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.2,0.1,0.999999475786534,0.728075897778665,0.00591481526428339,0.271924102221335,0.00220908401919693,0.00824579169674644,0.00824579169674644,-0.00014704474477682,-0.000422969539433596,3
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.2,0.1,0.999998738738282,0.701925656163776,0.0113903378537953,0.298074343836224,0.00483693315955778,0.0153002731455336,0.0153002731455336,-0.000161562637207403,-0.000226580962249534,4
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.2,0.1,0.999999686848219,0.521898892992597,0.00305751795690448,0.478101107007403,0.00280093086902137,0.0155026218566721,0.0155026218566721,0.000194820244301032,0.000122793258834703,5
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.3,0.1,0.999999850771225,0.825134224355703,0.0102255759340864,0.174865775644297,0.00216704532952794,0.00927338384460485,0.00927338384460485,-0.00012366723315506,0.000211088582925282,1
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.3,0.1,0.999999888468482,0.714276853329004,0.0057061830691007,0.285723146670996,0.00228257233086236,0.00571417011045794,0.00571417011045794,0.000460626288757415,-0.000437062066089322,2
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.3,0.1,0.999999495381432,0.771820450710167,0.00735168162558726,0.228179549289833,0.00217343735619513,0.00811414245691244,0.00811414245691244,-5.4172655626808e-05,9.7206938777949e-05,3
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.3,0.1,0.999999739818016,0.768003623268514,0.0108936954779038,0.231996376731486,0.00329073692300307,0.00357301101196228,0.00357301101196228,-7.81654961967774e-05,0.000190734108168265,4
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.3,0.1,0.999999697083023,0.747613844948376,0.0103720249404648,0.252386155051624,0.0035014807611063,0.0234665968496013,0.0234665968496013,0.000653010437488392,-0.00023883158219994,5
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.4,0.1,1,0.332264408572908,0.00286657384071935,0.667735591427092,0.00576081376613096,0.0165650582998498,0.0165650582998498,7.99918206109633e-07,-0.000170126631322363,1
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.4,0.1,1,0.642218536422782,0.00291120673599597,0.357781463577218,0.00162184014896576,0.0384139342532304,0.0384139342532304,-6.92227211264175e-05,-0.000250431336210735,2
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.4,0.1,1,0.632777306541548,0.00664907767149938,0.367222693458452,0.00385869117982051,0.0122811639973925,0.0122811639973925,0.000235537070896661,3.35800643305537e-05,3
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.4,0.1,1,0.61607493931515,0.00568598796674972,0.38392506068485,0.00354338918186544,0.0175637741270207,0.0175637741270207,-0.000413910818504052,-0.000961828748102703,4
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.4,0.1,1,0.646447276340076,0.00563816010222591,0.353552723659924,0.00308360315455026,0.00884856361763142,0.00884856361763142,-0.000794170864435333,-0.00034575006453981,5
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.5,0.1,0.999999709133641,0.47755729867896,0.00363468570674103,0.52244270132104,0.00397630823429068,0.0314748284223114,0.0314748284223114,-0.000565994279339845,-0.000283824449403003,1
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.5,0.1,0.999999788521363,0.7249699339586,0.00854573579857732,0.2750300660414,0.00324197483366158,0.0444099355707261,0.0444099355707261,0.000535650923363141,-0.000394468163994499,2
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.5,0.1,0.999999794486961,0.773159993308876,0.00659858300255474,0.226840006691124,0.00193598042501596,0.0315592661351953,0.0315592661351953,3.72593620256248e-05,0.000216890921602448,3
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.5,0.1,0.999999687540488,0.770447943676261,0.0118358672891458,0.229552056323739,0.00352645197757831,0.00927984183661801,0.00927984183661801,0.000274042746433232,-0.000125532271035122,4
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.5,0.1,0.999997662294423,0.611004713347972,0.00510187454773626,0.388995286652028,0.00324810121559423,0.0244197268643465,0.0244197268643465,0.000556767610467044,-0.0006553139790312,5
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.6,0.1,0.999998399353975,0.573380459100924,0.00612338246197766,0.426619540899076,0.00455605797723662,0.0193247728536052,0.0193247728536052,0.000246186973265623,-6.46447700970171e-05,1
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.6,0.1,0.999998471847895,0.673083446438337,0.00644417840610883,0.326916553561663,0.00312993672063897,0.0158317802975967,0.0158317802975967,-0.000291184710894199,-0.000138242004432405,2
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.6,0.1,0.9999987275422,0.681766527296019,0.00850839643663175,0.318233472703981,0.00397153048259856,0.00327111172345784,0.00327111172345784,-0.000160220835719916,0.000536078046320168,3
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.6,0.1,0.999996412512334,0.396926739816704,0.00433375168576142,0.603073260183296,0.00658451420824888,0.00654426792084228,0.00654426792084228,0.000488317260928944,-6.05591329667258e-05,4
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.6,0.1,0.99999867754238,0.450080245802371,0.00529611882927607,0.549919754197629,0.00647093577636325,0.0260607474509902,0.0260607474509902,0.000159249264418193,-0.000520488310104688,5
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.7,0.1,0.999994299358615,0.653597378493287,0.00997922054797602,0.346402621506713,0.00528892598434444,0.0187862280666473,0.0187862280666473,4.33392221568622e-05,6.82949820792226e-05,1
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.7,0.1,0.999983000340718,0.83095846353407,0.0173101985190695,0.16904153646593,0.00352140652343666,0.0070249585858464,0.0070249585858464,0.000333172574478965,-0.000207736669134384,2
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.7,0.1,0.999975779332042,0.694696943890558,0.00731872946894379,0.305303056109442,0.00321641039788248,0.0190636050776392,0.0190636050776392,0.000512829200645112,-2.5489252406935e-06,3
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.7,0.1,0.999991775526338,0.315879746704075,0.0049178076664487,0.684120253295925,0.0106507994309093,0.0119285359401804,0.0119285359401804,-0.000438512878048332,0.000538882068189649,4
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.7,0.1,0.999995265092276,0.523834164107535,0.00648163847076426,0.476165835892465,0.00589181655542161,0.0142063896647933,0.0142063896647933,0.000607525988535818,-0.00042235930880392,5
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.8,0.1,0.999992806024722,0.61038707679213,0.00669217628763645,0.38961292320787,0.00427164739422617,0.00333163760078747,0.00333163760078747,0.000617529482550271,-0.000535647941820933,1
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.8,0.1,0.999981091832172,0.50398132857113,0.00808580210900501,0.49601867142887,0.00795805041213815,0.00395517706489201,0.00395517706489201,-0.000385771486880872,-0.000240414574366877,2
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.8,0.1,0.999990636266857,0.683622207160493,0.0081840914277506,0.316377792839507,0.0037875668098368,0.00661735702376065,0.00661735702376065,-0.000333166070277666,-5.7616033296463e-05,3
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.8,0.1,0.999990140580389,0.699279570094474,0.00691730691010023,0.300720429905526,0.00297474085724079,0.0185085800861229,0.0185085800861229,-0.00100247239817163,-7.494883006314e-06,4
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.8,0.1,0.99998732343531,0.634790454404779,0.00704449065073288,0.365209545595221,0.00405285746131184,0.0297371029509081,0.0297371029509081,0.000357917110205633,-0.000200773048355177,5
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.9,0.1,0.999947183468512,0.725725864873113,0.0134076120795695,0.274274135126887,0.00506714916090758,0.0224632831455986,0.0224632831455986,0.000355780833840239,-0.000240026166351471,1
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.9,0.1,0.999961215899264,0.510440053825229,0.00767425472386582,0.489559946174771,0.00736033095638221,7.20233619024846e-05,7.20233619024846e-05,-2.77408367993631e-05,0.000209111537028948,2
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.9,0.1,0.999967430548492,0.551863508542081,0.00688229662924612,0.448136491457919,0.00558871571840457,0.00212689251320475,0.00212689251320475,0.000408862121965308,-0.000309361678178786,3
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.9,0.1,0.999964391735591,0.661577833268551,0.00880702729407436,0.338422166731449,0.00450512866278849,0.0198438592827297,0.0198438592827297,-0.000308598412974575,2.29870348658536e-06,4
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.9,0.1,0.999987899809665,0.267755118189249,0.00241024122487557,0.732244881810751,0.00659142134342691,0.00404438283284936,0.00404438283284936,-0.00010888297691747,-0.000300374497865597,5
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,1,0.1,0.999938157043743,0.567927210561553,0.0095080171484584,0.432072789438447,0.00723359510684645,0.0179149970758332,0.0179149970758332,-0.000508947914772553,-8.43975449233911e-05,1
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,1,0.1,0.999889082648668,0.659068061431934,0.0150362227911089,0.340931938568066,0.00777814748567287,0.0168836282762252,0.0168836282762252,0.000362978831606046,-0.000217824178137661,2
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,1,0.1,0.999975087148706,0.461372665483087,0.00314095659975827,0.538627334516913,0.0036668949153927,0.0190931785595021,0.0190931785595021,-5.24186174702882e-05,-0.000924562917751819,3
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,1,0.1,0.9997731154604,0.600623291060748,0.0105740823360107,0.399376708939252,0.00703109963643007,0.00402084128341329,0.00402084128341329,0.000108084585602829,0.000328721882630531,4
2000,2000,20,40,3,3,2,2,0.75,1.25,1000,25,1e-04,0.2,0.6,1,0.1,0.99994564318503,0.659399759260898,0.00826114311163386,0.340600240739102,0.0042671343037136,0.0351857042943362,0.0351857042943362,0.000366550055333189,0.000346402602602242,5
2000,2000,20,40,3,3,3,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.1,0.1,0.317291726877594,0.587746515987349,0.0118649825294672,0.412253484012651,0.00832226181265425,0.145632121756874,0.854367878243126,-0.0012330539034099,0.000775266919254143,1
2000,2000,20,40,3,3,3,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.1,0.1,0.336351166569084,0.709663182794722,0.0200778792084942,0.290336817205278,0.008214245415226,0.130535067419861,0.869464932580139,-0.000258559981698255,0.00107692050587624,2
2000,2000,20,40,3,3,3,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.1,0.1,0.198631078743653,0.555772215300581,0.0119329378416359,0.44422778469942,0.00953797688407083,0.130119214074714,0.869880785925286,-0.00135529508461282,0.00144262131022296,3
2000,2000,20,40,3,3,3,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.1,0.1,0.366846869129538,0.705957246774451,0.0205440781325148,0.294042753225549,0.00855694494838925,0.15065251656322,0.84934748343678,-0.00287312829482205,0.00153291028103945,4
2000,2000,20,40,3,3,3,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.1,0.1,0.234601481624337,0.627599329228826,0.0154910586212977,0.372400670771174,0.00919198022186456,0.0962705564435513,0.903729443556449,-0.00154083743832586,0.000865115526509166,5
2000,2000,20,40,3,3,3,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.2,0.1,0.333464964462134,0.399820028409092,0.00597952013347567,0.600179971590908,0.00897600912619785,0.139905375562549,0.860094624437451,-0.000441077244735944,0.0014960894324469,1
2000,2000,20,40,3,3,3,2,0.75,1.25,1000,25,1e-04,0.2,0.6,0.2,0.1,0.351570343191439,0.437830663178977,0.00471727441457522,0.562169336821023,0.00605692394860996,0.123905489135494,0.876094510864506,-1.28398493248522e-05,0.000401934705050287,2
